id,number_of_reviews,last_review,reviews_per_month,review_rate_number
35415149,4,11/20/2021,0.43,5
35415701,2,11/20/2021,0.08,3
35416254,1,11/20/2021,0.28,3
35416806,24,11/20/2021,1.54,2
35417358,12,11/20/2021,0.84,3
35417911,4,11/20/2021,0.37,3
35418463,4,11/20/2021,0.49,2
35419015,2,11/20/2021,0.3,4
35419567,8,11/20/2021,1.05,3
35420120,2,11/20/2021,0.48,3
35420672,1,11/20/2021,0.28,4
35421224,51,11/19/2021,0.5,4
35421777,25,11/19/2021,0.3,3
35422329,28,11/19/2021,0.4,5
35422881,23,11/19/2021,0.36,5
35423434,133,11/19/2021,2.28,2
35423986,11,11/19/2021,0.25,3
35424538,9,11/19/2021,0.73,5
35425090,4,11/19/2021,0.3,3
35425643,6,11/19/2021,0.33,4
35426195,3,11/19/2021,0.19,2
35426747,4,11/19/2021,0.32,3
35427300,2,11/19/2021,0.13,2
35427852,3,11/19/2021,0.31,2
35428404,16,11/19/2021,1.19,4
35428957,40,11/19/2021,5.13,4
35429509,2,11/19/2021,0.5,2
35430061,139,11/18/2021,1.97,5
35430613,103,11/18/2021,1.48,5
35431166,48,11/18/2021,0.89,2
35431718,51,11/18/2021,1.49,4
35432270,27,11/18/2021,0.91,3
35432823,3,11/18/2021,0.16,5
35433375,18,11/18/2021,0.9,5
35433927,3,11/18/2021,0.32,2
35434480,4,11/18/2021,0.49,3
35435032,1,11/18/2021,0.22,3
35435584,77,11/17/2021,0.71,5
35436136,15,11/17/2021,0.15,3
35436689,24,11/17/2021,0.25,2
35437241,12,11/17/2021,0.16,2
35437793,86,11/17/2021,1.22,5
35438346,5,11/17/2021,0.09,2
35438898,119,11/17/2021,2.01,3
35439450,2,11/17/2021,0.18,4
35440003,9,11/17/2021,0.28,4
35440555,5,11/17/2021,0.79,3
35441107,4,11/17/2021,0.15,4
35441659,14,11/17/2021,0.57,4
35442212,2,11/17/2021,0.53,5
35442764,13,11/17/2021,0.96,5
35443316,2,11/17/2021,0.37,3
35443869,1,11/17/2021,0.28,4
35444421,208,11/16/2021,2.53,4
35444973,6,11/16/2021,1.05,5
35445526,7,11/16/2021,0.1,4
35446078,27,11/16/2021,0.46,2
35446630,6,11/16/2021,0.18,4
35447182,18,11/16/2021,0.42,2
35447735,23,11/16/2021,0.51,3
35448287,30,11/16/2021,0.72,4
35448839,21,11/16/2021,0.53,4
35449392,1,11/16/2021,0.22,3
35449944,13,11/16/2021,0.4,3
35450496,6,11/16/2021,0.45,4
35451049,6,11/16/2021,0.19,3
35451601,5,11/16/2021,0.31,2
35452153,3,11/16/2021,0.37,2
35452705,2,11/16/2021,0.43,2
35453258,16,11/16/2021,1.97,2
35453810,16,11/16/2021,1.74,5
35454362,4,11/16/2021,0.53,5
35454915,7,11/16/2021,1.04,4
35455467,6,11/16/2021,1.08,4
35456019,2,11/16/2021,0.43,3
35456572,1,11/16/2021,0.27,5
35457124,1,11/16/2021,0.27,4
35457676,1,11/16/2021,0.27,2
35458228,1,11/16/2021,0.27,2
35458781,120,11/15/2021,1.04,5
35459333,2,11/15/2021,0.39,4
35459885,49,11/15/2021,0.52,3
35460438,52,11/15/2021,0.63,4
35460990,25,11/15/2021,0.7,2
35461542,1,11/15/2021,0.27,2
35462095,3,11/15/2021,0.71,2
35462647,37,11/15/2021,1.32,3
35463199,6,11/15/2021,0.33,3
35463751,5,11/15/2021,0.18,5
35464304,16,11/15/2021,0.55,3
35464856,29,11/15/2021,1.47,2
35465408,1,11/15/2021,0.27,2
35465961,18,11/15/2021,0.7,5
35466513,4,11/15/2021,0.36,4
35467065,3,11/15/2021,0.18,5
35467618,3,11/15/2021,0.41,3
35468170,6,11/15/2021,0.65,4
35468722,3,11/15/2021,0.24,4
35469274,10,11/15/2021,0.56,5
35469827,2,11/15/2021,0.19,3
35470379,5,11/15/2021,0.45,3
35470931,13,11/15/2021,1.21,2
35471484,5,11/15/2021,0.5,3
35472036,7,11/15/2021,0.75,2
35472588,2,11/15/2021,0.24,3
35473141,4,11/15/2021,0.59,4
35473693,5,11/15/2021,0.85,4
35474245,7,11/15/2021,0.97,3
35474797,1,11/15/2021,0.22,4
35475350,1,11/15/2021,0.27,5
35475902,1,11/15/2021,0.27,5
35476454,5,11/15/2021,0.9,3
35477007,1,11/15/2021,0.22,4
35477559,2,11/15/2021,0.42,3
35478111,174,11/14/2021,1.58,4
35478664,149,11/14/2021,1.44,3
35479216,10,11/14/2021,0.11,2
35479768,128,11/14/2021,1.4,2
35480320,206,11/14/2021,2.48,2
35480873,83,11/14/2021,1.02,4
35481425,20,11/14/2021,0.29,4
35481977,11,11/14/2021,0.16,4
35482530,6,11/14/2021,0.11,4
35483082,120,11/14/2021,2.15,3
35483634,4,11/14/2021,0.12,2
35484187,53,11/14/2021,1.34,5
35484739,17,11/14/2021,0.46,3
35485291,15,11/14/2021,0.42,5
35485843,18,11/14/2021,0.56,5
35486396,27,11/14/2021,1.06,3
35486948,1,11/14/2021,0.27,5
35487500,49,11/14/2021,1.69,5
35488053,14,11/14/2021,1.36,3
35488605,7,11/14/2021,0.65,3
35489157,1,11/14/2021,0.22,3
35489710,1,11/14/2021,0.22,3
35490262,2,11/14/2021,0.29,5
35490814,22,11/14/2021,1.24,2
35491366,33,11/14/2021,2.02,2
35491919,14,11/14/2021,0.98,3
35492471,3,11/14/2021,0.35,2
35493023,23,11/14/2021,1.7,5
35493576,2,11/14/2021,0.27,2
35494128,14,11/14/2021,1.26,5
35494680,11,11/14/2021,1.02,3
35495233,18,11/14/2021,1.93,3
35495785,3,11/14/2021,0.43,5
35496337,2,11/14/2021,0.53,4
35496889,3,11/14/2021,0.39,2
35497442,7,11/14/2021,0.73,3
35497994,8,11/14/2021,0.92,4
35498546,13,11/14/2021,1.52,4
35499099,9,11/14/2021,1.02,3
35499651,4,11/14/2021,0.48,5
35500203,5,11/14/2021,0.69,2
35500756,1,11/14/2021,0.27,4
35501308,3,11/14/2021,0.37,5
35501860,13,11/14/2021,1.7,4
35502412,3,11/14/2021,0.47,4
35502965,4,11/14/2021,0.64,5
35503517,3,11/14/2021,0.41,3
35504069,1,11/14/2021,0.27,5
35504622,1,11/14/2021,0.27,3
35505174,2,11/14/2021,0.41,4
35505726,12,11/14/2021,2.16,5
35506279,2,11/14/2021,0.43,5
35506831,1,11/14/2021,0.27,3
35507383,38,11/13/2021,0.27,3
35507935,10,11/13/2021,0.08,3
35508488,38,11/13/2021,0.34,5
35509040,13,11/13/2021,0.14,4
35509592,136,11/13/2021,1.49,4
35510145,24,11/13/2021,0.32,4
35510697,137,11/13/2021,2.33,4
35511249,82,11/13/2021,1.72,4
35511802,5,11/13/2021,0.13,5
35512354,37,11/13/2021,1.12,2
35512906,39,11/13/2021,1.26,3
35513458,27,11/13/2021,1.02,4
35514011,24,11/13/2021,1.1,3
35514563,2,11/13/2021,0.21,5
35515115,2,11/13/2021,0.3,3
35515668,9,11/13/2021,0.88,3
35516220,2,11/13/2021,0.21,4
35516772,7,11/13/2021,0.63,4
35517325,6,11/13/2021,0.64,4
35517877,5,11/13/2021,0.83,3
35518429,3,11/13/2021,0.46,3
35518981,1,11/13/2021,0.27,4
35519534,1,11/13/2021,0.22,3
35520086,275,11/12/2021,2.08,2
35520638,14,11/12/2021,0.23,3
35521191,16,11/12/2021,0.31,2
35521743,14,11/12/2021,0.3,2
35522295,13,11/12/2021,0.31,3
35522848,4,11/12/2021,0.12,5
35523400,19,11/12/2021,0.55,5
35523952,24,11/12/2021,0.77,5
35524504,37,11/12/2021,1.43,2
35525057,5,11/12/2021,0.3,4
35525609,3,11/12/2021,0.34,5
35526161,2,11/12/2021,0.37,3
35526714,11,11/11/2021,0.16,2
35527266,62,11/11/2021,1.14,4
35527818,16,11/11/2021,0.35,4
35528371,24,11/11/2021,0.59,2
35528923,4,11/11/2021,0.24,5
35529475,1,11/11/2021,0.26,5
35530027,4,11/11/2021,0.36,2
35530580,1,11/11/2021,0.21,3
35531132,19,11/10/2021,0.2,4
35531684,51,11/10/2021,0.77,3
35532237,170,11/10/2021,2.42,5
35532789,3,11/10/2021,0.08,5
35533341,43,11/10/2021,0.71,3
35533894,45,11/10/2021,0.8,2
35534446,4,11/10/2021,0.13,5
35534998,13,11/10/2021,0.43,2
35535550,10,11/10/2021,0.42,2
35536103,12,11/10/2021,0.95,3
35536655,1,11/10/2021,0.21,3
35537207,9,11/10/2021,0.8,5
35537760,4,11/10/2021,0.35,3
35538312,8,11/10/2021,0.63,2
35538864,2,11/10/2021,0.19,3
35539417,2,11/10/2021,0.21,2
35539969,90,11/09/2021,0.83,2
35540521,70,11/09/2021,0.78,2
35541073,27,11/09/2021,0.3,4
35541626,90,11/09/2021,1.05,4
35542178,30,11/09/2021,0.37,3
35542730,6,11/09/2021,0.09,
35543283,22,11/09/2021,0.31,
35543835,189,11/09/2021,3.27,
35544387,5,11/09/2021,0.11,
35544940,14,11/09/2021,0.3,
35545492,174,11/09/2021,6.33,
35546044,2,11/09/2021,0.1,
35546596,4,11/09/2021,0.24,3
35547149,7,11/09/2021,0.6,4
35547701,12,11/09/2021,1.63,5
35548253,1,11/09/2021,0.26,5
35548806,4,11/09/2021,0.67,4
35549358,98,11/08/2021,1.16,2
35549910,68,11/08/2021,0.98,4
35550463,18,11/08/2021,0.27,5
35551015,6,11/08/2021,0.11,2
35551567,32,11/08/2021,0.62,2
35552119,27,11/08/2021,0.75,3
35552672,11,11/08/2021,0.36,3
35553224,21,11/08/2021,1.41,5
35553776,1,11/08/2021,0.21,4
35554329,9,11/08/2021,0.38,5
35554881,6,11/08/2021,0.42,2
35555433,25,11/08/2021,1.64,4
35555986,3,11/08/2021,0.45,4
35556538,3,11/08/2021,0.41,4
35557090,3,11/08/2021,0.45,2
35557642,4,11/08/2021,0.62,5
35558195,1,11/08/2021,0.25,3
35558747,4,11/08/2021,0.8,4
35559299,151,11/07/2021,1.19,4
35559852,1,11/07/2021,0.25,2
35560404,8,11/07/2021,0.09,3
35560956,14,11/07/2021,0.17,4
35561509,93,11/07/2021,1.08,5
35562061,43,11/07/2021,0.52,4
35562613,5,11/07/2021,0.6,2
35563165,77,11/07/2021,1.06,4
35563718,55,11/07/2021,0.79,4
35564270,107,11/07/2021,1.59,2
35564822,76,11/07/2021,1.26,3
35565375,17,11/07/2021,0.27,3
35565927,112,11/07/2021,1.97,2
35566479,99,11/07/2021,1.79,4
35567032,57,11/07/2021,1.27,5
35567584,76,11/07/2021,1.64,2
35568136,13,11/07/2021,0.31,2
35568688,10,11/07/2021,0.25,4
35569241,39,11/07/2021,0.95,4
35569793,20,11/07/2021,0.48,5
35570345,21,11/07/2021,0.58,2
35570898,72,11/07/2021,2.03,2
35571450,3,11/07/2021,0.1,4
35572002,59,11/07/2021,2.34,3
35572555,16,11/07/2021,0.51,3
35573107,14,11/07/2021,0.48,2
35573659,1,11/07/2021,0.25,3
35574211,14,11/07/2021,0.49,2
35574764,3,11/07/2021,0.11,5
35575316,3,11/07/2021,0.14,5
35575868,10,11/07/2021,0.41,3
35576421,1,11/07/2021,0.21,3
35576973,3,11/07/2021,0.55,3
35577525,1,11/07/2021,0.25,4
35578078,19,11/07/2021,1.85,5
35578630,9,11/07/2021,0.86,2
35579182,2,11/07/2021,0.38,2
35579734,1,11/07/2021,0.25,5
35580287,5,11/07/2021,0.59,5
35580839,28,11/07/2021,2.87,5
35581391,6,11/07/2021,0.72,2
35581944,1,11/07/2021,0.25,5
35582496,4,11/07/2021,0.51,2
35583048,1,11/07/2021,0.21,2
35583601,7,11/07/2021,1.32,4
35584153,1,11/07/2021,0.25,2
35584705,154,11/06/2021,1.1,3
35585257,14,11/06/2021,0.15,5
35585810,10,11/06/2021,0.13,3
35586362,2,11/06/2021,0.33,2
35586914,119,11/06/2021,1.47,4
35587467,5,11/06/2021,0.1,2
35588019,34,11/06/2021,0.54,3
35588571,6,11/06/2021,0.13,3
35589124,25,11/06/2021,0.7,5
35589676,9,11/06/2021,0.37,5
35590228,6,11/06/2021,0.23,2
35590780,1,11/06/2021,0.21,4
35591333,6,11/06/2021,0.23,2
35591885,3,11/06/2021,0.26,5
35592437,2,11/06/2021,0.17,3
35592990,15,11/06/2021,1.11,4
35593542,2,11/06/2021,0.28,3
35594094,2,11/06/2021,0.25,3
35594647,1,11/06/2021,0.25,5
35595199,3,11/06/2021,0.46,4
35595751,1,11/06/2021,0.25,3
35596303,2,11/06/2021,0.48,5
35596856,1,11/06/2021,0.25,5
35597408,27,11/05/2021,0.36,2
35597960,68,11/05/2021,0.96,5
35598513,68,11/05/2021,1.01,2
35599065,1,11/05/2021,0.25,5
35599617,13,11/05/2021,0.83,5
35600170,1,11/05/2021,0.2,4
35600722,2,11/05/2021,0.38,4
35601274,2,11/05/2021,0.32,2
35601826,3,11/05/2021,0.45,2
35602379,17,11/04/2021,0.15,4
35602931,17,11/04/2021,0.24,2
35603483,73,11/04/2021,1.32,3
35604036,38,11/04/2021,0.82,3
35604588,4,11/04/2021,0.43,4
35605140,2,11/04/2021,0.39,3
35605693,3,11/04/2021,0.18,4
35606245,9,11/04/2021,0.34,5
35606797,18,11/04/2021,0.63,2
35607349,1,11/04/2021,0.25,3
35607902,1,11/04/2021,0.25,2
35608454,5,11/04/2021,0.54,4
35609006,3,11/04/2021,0.51,2
35609559,2,11/04/2021,0.4,4
35610111,2,11/04/2021,0.35,4
35610663,43,11/03/2021,0.4,2
35611216,14,11/03/2021,0.15,3
35611768,181,11/03/2021,2.22,2
35612320,37,11/03/2021,0.88,3
35612872,19,11/03/2021,0.5,2
35613425,5,11/03/2021,0.14,5
35613977,11,11/03/2021,0.42,5
35614529,11,11/03/2021,0.42,3
35615082,6,11/03/2021,0.21,2
35615634,10,11/03/2021,0.38,5
35616186,3,11/03/2021,0.33,5
35616739,26,11/03/2021,1.95,3
35617291,2,11/03/2021,0.22,4
35617843,1,11/03/2021,0.24,2
35618395,7,11/02/2021,0.06,2
35618948,120,11/02/2021,1.53,5
35619500,55,11/02/2021,0.66,3
35620052,115,11/02/2021,1.63,3
35620605,123,11/02/2021,1.73,3
35621157,21,11/02/2021,0.32,5
35621709,11,11/02/2021,0.24,3
35622262,32,11/02/2021,0.56,4
35622814,21,11/02/2021,0.46,2
35623366,111,11/02/2021,2.78,2
35623918,24,11/02/2021,0.61,4
35624471,67,11/02/2021,2.05,3
35625023,5,11/02/2021,0.45,4
35625575,2,11/02/2021,0.24,2
35626128,1,11/02/2021,0.24,5
35626680,7,11/02/2021,0.28,5
35627232,3,11/02/2021,0.23,3
35627785,5,11/02/2021,0.54,4
35628337,2,11/02/2021,0.29,3
35628889,8,11/02/2021,1.15,5
35629441,7,11/02/2021,1.01,4
35629994,2,11/02/2021,0.39,3
35630546,2,11/02/2021,0.39,5
35631098,1,11/02/2021,0.24,3
35631651,1,11/02/2021,0.24,2
35632203,30,11/01/2021,0.38,2
35632755,12,11/01/2021,0.12,4
35633308,34,11/01/2021,0.33,2
35633860,2,11/01/2021,0.29,4
35634412,215,11/01/2021,2.21,2
35634964,65,11/01/2021,0.68,3
35635517,18,11/01/2021,0.2,5
35636069,28,11/01/2021,0.34,4
35636621,7,11/01/2021,0.21,2
35637174,7,11/01/2021,0.09,4
35637726,22,11/01/2021,0.28,4
35638278,56,11/01/2021,0.73,4
35638831,43,11/01/2021,0.62,4
35639383,7,11/01/2021,0.16,5
35639935,5,11/01/2021,0.07,2
35640487,70,11/01/2021,1.2,5
35641040,2,11/01/2021,0.03,3
35641592,20,11/01/2021,0.3,3
35642144,9,11/01/2021,0.14,5
35642697,48,11/01/2021,0.71,2
35643249,1,11/01/2021,0.24,2
35643801,44,11/01/2021,0.68,2
35644354,56,11/01/2021,0.89,3
35644906,164,11/01/2021,2.67,4
35645458,5,11/01/2021,0.2,5
35646010,3,11/01/2021,0.1,5
35646563,53,11/01/2021,0.94,3
35647115,10,11/01/2021,0.19,5
35647667,41,11/01/2021,0.87,4
35648220,9,11/01/2021,0.2,3
35648772,10,11/01/2021,0.25,4
35649324,10,11/01/2021,0.24,4
35649877,15,11/01/2021,0.32,4
35650429,8,11/01/2021,0.2,2
35650981,23,11/01/2021,0.55,2
35651533,4,11/01/2021,0.1,5
35652086,9,11/01/2021,0.24,4
35652638,6,11/01/2021,0.16,5
35653190,24,11/01/2021,0.71,2
35653743,4,11/01/2021,0.12,5
35654295,8,11/01/2021,0.38,5
35654847,6,11/01/2021,0.2,4
35655400,10,11/01/2021,0.33,4
35655952,8,11/01/2021,0.3,3
35656504,6,11/01/2021,0.24,5
35657056,3,11/01/2021,0.36,4
35657609,10,11/01/2021,0.41,4
35658161,8,11/01/2021,0.39,5
35658713,38,11/01/2021,1.89,5
35659266,6,11/01/2021,0.29,5
35659818,1,11/01/2021,0.2,3
35660370,9,11/01/2021,0.99,2
35660923,2,11/01/2021,0.36,5
35661475,2,11/01/2021,0.11,5
35662027,9,11/01/2021,0.44,5
35662579,1,11/01/2021,0.24,4
35663132,4,11/01/2021,0.22,2
35663684,2,11/01/2021,0.37,5
35664236,6,11/01/2021,0.47,5
35664789,1,11/01/2021,0.2,5
35665341,4,11/01/2021,0.25,4
35665893,15,11/01/2021,1.41,4
35666446,30,11/01/2021,1.95,5
35666998,3,11/01/2021,0.29,4
35667550,7,11/01/2021,1.16,3
35668102,1,11/01/2021,0.24,5
35668655,1,11/01/2021,0.24,2
35669207,2,11/01/2021,0.32,2
35669759,5,11/01/2021,0.42,4
35670312,1,11/01/2021,0.2,3
35670864,10,11/01/2021,1.36,3
35671416,1,11/01/2021,0.2,5
35671969,2,11/01/2021,0.37,3
35672521,5,11/01/2021,0.79,5
35673073,1,11/01/2021,0.24,4
35673625,1,11/01/2021,0.24,4
35674178,2,11/01/2021,0.43,3
35674730,2,11/01/2021,0.48,4
35675282,1,11/01/2021,0.24,2
35675835,2,11/01/2021,0.46,4
35676387,19,10/31/2021,0.16,5
35676939,167,10/31/2021,1.42,2
35677492,26,10/31/2021,0.25,3
35678044,41,10/31/2021,0.75,3
35678596,13,10/31/2021,0.13,4
35679148,2,10/31/2021,0.07,4
35679701,8,10/31/2021,0.1,3
35680253,6,10/31/2021,0.32,2
35680805,17,10/31/2021,0.22,5
35681358,45,10/31/2021,0.63,3
35681910,6,10/31/2021,0.08,4
35682462,16,10/31/2021,0.21,2
35683015,26,10/31/2021,0.35,2
35683567,92,10/31/2021,1.28,3
35684119,14,10/31/2021,0.23,3
35684671,11,10/31/2021,0.59,4
35685224,121,10/31/2021,1.72,3
35685776,15,10/31/2021,0.22,2
35686328,29,10/31/2021,0.43,5
35686881,7,10/31/2021,0.1,3
35687433,13,10/31/2021,0.2,5
35687985,144,10/31/2021,2.12,3
35688538,85,10/31/2021,1.33,3
35689090,95,10/31/2021,1.53,3
35689642,35,10/31/2021,0.58,3
35690194,27,10/31/2021,0.46,3
35690747,11,10/31/2021,0.26,3
35691299,66,10/31/2021,1.14,5
35691851,89,10/31/2021,1.61,5
35692404,26,10/31/2021,0.51,4
35692956,11,10/31/2021,0.21,4
35693508,9,10/31/2021,0.26,5
35694061,13,10/31/2021,0.3,4
35694613,68,10/31/2021,1.34,2
35695165,41,10/31/2021,0.81,4
35695717,24,10/31/2021,0.51,4
35696270,12,10/31/2021,0.26,5
35696822,101,10/31/2021,2.21,2
35697374,10,10/31/2021,0.23,5
35697927,2,10/31/2021,0.29,3
35698479,78,10/31/2021,1.85,2
35699031,7,10/31/2021,0.17,3
35699584,46,10/31/2021,1.11,2
35700136,5,10/31/2021,0.12,3
35700688,2,10/31/2021,0.37,4
35701240,86,10/31/2021,2.14,5
35701793,2,10/31/2021,0.13,4
35702345,20,10/31/2021,0.56,3
35702897,6,10/31/2021,0.21,4
35703450,10,10/31/2021,0.34,2
35704002,24,10/31/2021,0.72,5
35704554,33,10/31/2021,0.99,3
35705107,7,10/31/2021,0.41,2
35705659,5,10/31/2021,0.16,3
35706211,15,10/31/2021,0.49,5
35706763,22,10/31/2021,0.76,5
35707316,2,10/31/2021,0.07,2
35707868,32,10/31/2021,1.07,3
35708420,9,10/31/2021,0.31,2
35708973,5,10/31/2021,0.2,5
35709525,8,10/31/2021,0.29,4
35710077,1,10/31/2021,0.24,4
35710630,4,10/31/2021,0.43,2
35711182,7,10/31/2021,0.29,4
35711734,1,10/31/2021,0.24,3
35712286,3,10/31/2021,0.13,3
35712839,25,10/31/2021,1.06,4
35713391,3,10/31/2021,0.15,2
35713943,2,10/31/2021,0.32,2
35714496,4,10/31/2021,0.22,2
35715048,1,10/31/2021,0.2,4
35715600,1,10/31/2021,0.24,5
35716153,9,10/31/2021,0.42,3
35716705,1,10/31/2021,0.24,2
35717257,6,10/31/2021,0.34,5
35717809,3,10/31/2021,0.18,5
35718362,9,10/31/2021,1.1,2
35718914,2,10/31/2021,0.19,3
35719466,3,10/31/2021,0.26,4
35720019,4,10/31/2021,0.37,4
35720571,2,10/31/2021,0.19,2
35721123,8,10/31/2021,0.86,2
35721676,17,10/31/2021,1.11,4
35722228,2,10/31/2021,0.14,4
35722780,9,10/31/2021,0.81,5
35723332,2,10/31/2021,0.19,5
35723885,1,10/31/2021,0.24,2
35724437,1,10/31/2021,0.24,5
35724989,9,10/31/2021,0.91,2
35725542,9,10/31/2021,0.74,5
35726094,2,10/31/2021,0.18,2
35726646,3,10/31/2021,0.4,2
35727199,7,10/31/2021,0.59,3
35727751,5,10/31/2021,0.49,3
35728303,8,10/31/2021,0.82,5
35728855,2,10/31/2021,0.37,2
35729408,3,10/31/2021,0.32,2
35729960,2,10/31/2021,0.24,3
35730512,1,10/31/2021,0.24,2
35731065,5,10/31/2021,0.65,5
35731617,1,10/31/2021,0.24,2
35732169,17,10/31/2021,1.95,4
35732722,1,10/31/2021,0.24,4
35733274,2,10/31/2021,0.4,4
35733826,2,10/31/2021,0.38,2
35734378,6,10/31/2021,0.87,4
35734931,4,10/31/2021,0.63,4
35735483,6,10/31/2021,1.02,4
35736035,1,10/31/2021,0.24,4
35736588,1,10/31/2021,0.24,4
35737140,1,10/31/2021,0.24,5
35737692,2,10/31/2021,0.41,4
35738245,1,10/31/2021,0.24,3
35738797,3,10/31/2021,0.56,3
35739349,1,10/31/2021,0.24,2
35739901,2,10/31/2021,0.4,4
35740454,2,10/31/2021,0.43,3
35741006,3,10/31/2021,0.62,4
35741558,1,10/31/2021,0.2,2
35742111,24,10/30/2021,0.28,5
35742663,89,10/30/2021,0.98,3
35743215,41,10/30/2021,0.49,4
35743768,14,10/30/2021,0.23,3
35744320,18,10/30/2021,0.28,4
35744872,18,10/30/2021,0.28,2
35745424,54,10/30/2021,1.15,4
35745977,60,10/30/2021,1.28,3
35746529,38,10/30/2021,0.83,5
35747081,26,10/30/2021,0.67,5
35747634,36,10/30/2021,0.92,3
35748186,7,10/30/2021,0.19,2
35748738,14,10/30/2021,0.48,3
35749291,45,10/30/2021,1.38,3
35749843,8,10/30/2021,0.32,4
35750395,1,10/30/2021,0.24,3
35750947,15,10/30/2021,0.57,5
35751500,2,10/30/2021,0.31,5
35752052,1,10/30/2021,0.24,2
35752604,6,10/30/2021,0.54,3
35753157,2,10/30/2021,0.1,4
35753709,41,10/30/2021,2.07,4
35754261,3,10/30/2021,0.31,2
35754814,3,10/30/2021,0.2,3
35755366,4,10/30/2021,0.37,2
35755918,3,10/30/2021,0.54,4
35756470,1,10/30/2021,0.24,2
35757023,2,10/30/2021,0.36,5
35757575,1,10/30/2021,0.24,5
35758127,1,10/30/2021,0.24,3
35758680,56,10/29/2021,0.52,4
35759232,10,10/29/2021,0.16,3
35759784,15,10/29/2021,0.28,4
35760337,4,10/29/2021,0.24,2
35760889,8,10/29/2021,0.25,3
35761441,4,10/29/2021,0.26,5
35761993,13,10/29/2021,0.47,3
35762546,12,10/29/2021,1.32,3
35763098,2,10/29/2021,0.41,4
35763650,14,10/29/2021,1.49,3
35764203,3,10/29/2021,0.42,2
35764755,2,10/29/2021,0.26,5
35765307,1,10/29/2021,0.23,4
35765860,1,10/29/2021,0.23,5
35766412,89,10/28/2021,0.85,3
35766964,24,10/28/2021,0.24,4
35767516,6,10/28/2021,0.13,4
35768069,446,10/28/2021,4.94,5
35768621,17,10/28/2021,0.2,5
35769173,138,10/28/2021,1.82,2
35769726,36,10/28/2021,0.94,3
35770278,2,10/28/2021,0.28,2
35770830,1,10/28/2021,0.23,5
35771383,1,10/28/2021,0.19,2
35771935,8,10/28/2021,0.86,3
35772487,4,10/28/2021,0.47,4
35773039,2,10/28/2021,0.32,4
35773592,3,10/28/2021,0.48,5
35774144,5,10/28/2021,0.77,3
35774696,40,10/27/2021,0.4,5
35775249,78,10/27/2021,1.44,2
35775801,4,10/27/2021,0.14,3
35776353,48,10/27/2021,1.31,2
35776906,12,10/27/2021,0.33,3
35777458,33,10/27/2021,0.96,3
35778010,9,10/27/2021,0.31,4
35778562,4,10/27/2021,0.28,2
35779115,2,10/27/2021,0.29,5
35779667,3,10/27/2021,0.41,2
35780219,4,10/27/2021,0.71,2
35780772,16,10/26/2021,0.22,3
35781324,2,10/26/2021,0.37,3
35781876,34,10/26/2021,0.53,2
35782429,24,10/26/2021,0.43,2
35782981,12,10/26/2021,0.23,3
35783533,45,10/26/2021,0.99,4
35784085,29,10/26/2021,0.69,2
35784638,35,10/26/2021,1.04,5
35785190,3,10/26/2021,0.24,5
35785742,8,10/26/2021,0.31,3
35786295,4,10/26/2021,0.21,4
35786847,2,10/26/2021,0.19,2
35787399,3,10/26/2021,0.24,4
35787952,8,10/26/2021,0.96,5
35788504,41,10/25/2021,0.43,3
35789056,81,10/25/2021,0.77,3
35789608,100,10/25/2021,1.13,5
35790161,51,10/25/2021,0.74,5
35790713,122,10/25/2021,1.74,4
35791265,23,10/25/2021,0.45,4
35791818,8,10/25/2021,0.14,4
35792370,23,10/25/2021,0.77,5
35792922,26,10/25/2021,0.82,5
35793475,19,10/25/2021,0.66,4
35794027,4,10/25/2021,0.25,3
35794579,5,10/25/2021,0.51,4
35795131,2,10/25/2021,0.36,4
35795684,1,10/25/2021,0.23,3
35796236,1,10/25/2021,0.23,5
35796788,2,10/25/2021,0.38,4
35797341,3,10/25/2021,0.48,5
35797893,2,10/25/2021,0.34,4
35798445,5,10/25/2021,0.93,5
35798998,1,10/25/2021,0.23,2
35799550,2,10/25/2021,0.44,2
35800102,47,10/24/2021,0.44,5
35800654,37,10/24/2021,0.43,4
35801207,4,10/24/2021,0.09,3
35801759,2,10/24/2021,0.2,2
35802311,264,10/24/2021,3.67,4
35802864,68,10/24/2021,1.03,2
35803416,9,10/24/2021,0.14,2
35803968,65,10/24/2021,1.1,2
35804521,3,10/24/2021,0.19,5
35805073,125,10/24/2021,2.42,5
35805625,69,10/24/2021,1.5,4
35806177,72,10/24/2021,1.59,3
35806730,36,10/24/2021,0.78,3
35807282,25,10/24/2021,0.61,3
35807834,9,10/24/2021,0.27,4
35808387,12,10/24/2021,0.43,2
35808939,86,10/24/2021,2.66,5
35809491,9,10/24/2021,0.3,5
35810044,6,10/24/2021,0.73,5
35810596,3,10/24/2021,0.34,3
35811148,27,10/24/2021,1.96,4
35811700,3,10/24/2021,0.26,2
35812253,11,10/24/2021,1.19,4
35812805,1,10/24/2021,0.23,2
35813357,1,10/24/2021,0.23,3
35813910,2,10/24/2021,0.35,4
35814462,74,10/23/2021,0.61,3
35815014,10,10/23/2021,0.12,5
35815567,37,10/23/2021,0.72,3
35816119,21,10/23/2021,0.36,5
35816671,76,10/23/2021,1.28,2
35817223,33,10/23/2021,0.77,5
35817776,13,10/23/2021,0.29,3
35818328,122,10/23/2021,3.41,3
35818880,9,10/23/2021,0.28,2
35819433,7,10/23/2021,0.23,5
35819985,4,10/23/2021,0.28,3
35820537,3,10/23/2021,0.23,5
